geo;indicator;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000
rus;sulfur_emissions_per_person_kg;0.0131;0.014519999999999998;0.0287;0.04239;0.05563;0.06884;0.08277999999999999;0.09627999999999999;0.10800000000000001;0.1205;0.1323;0.1545;0.1546;0.1619;0.1746;0.1756;0.1941;0.2185;0.179;0.2444;0.2667;0.3567;0.36700000000000005;0.3425;0.4001;0.4719;0.5711;0.5648;0.7437;0.758;0.8767;0.9125;0.9614;1.08;1.0490000000000002;1.114;1.151;1.126;1.2819999999999998;1.494;1.44;1.518;1.615;1.818;1.982;2.155;2.209;2.525;2.813;3.285;3.701;3.716;3.609;3.761;4.086;3.708;4.194;4.791;4.84;4.987;4.816;5.222;5.652;6.501;5.3870000000000005;4.788;5.228;4.6819999999999995;1.891;1.4380000000000002;1.3030000000000002;1.419;1.7469999999999999;1.9340000000000002;2.408;2.448;3.6710000000000003;4.617;5.107;5.809;7.042000000000001;8.323;9.105;10.45;12.71;14.64;16.95;17.33;18.29;19.92;22.29;21.84;21.41;20.99;20.55;20.13;21.97;24.26;27.18;30.06;32.91;34.88;36.49;37.8;40.35;44.4;47.57;49.9;51.18;51.37;51.38;50.24;50.82;51.11;52.39;54.38;55.07;56.09;56.09;56.98;58.44;59.39;60.57;61.84;63.69;65.16;64.96;66.07;66.27;65.41;65.49;61.64;62.71;60.42;59.47;66.39;67.76;68.47;68.5;65.64;59.29;54.51;48.06;42.19;35.7;32.9;31.25;28.29;27.31;27.73;27.01
rwa;sulfur_emissions_per_person_kg;0.00047999999999999996;0.00047000000000000004;0.0009400000000000001;0.0014;0.00185;0.00229;0.0027199999999999998;0.00315;0.0035700000000000003;0.00399;0.00439;0.00866;0.01286;0.01699;0.02105;0.02505;0.02899;0.03286;0.03667;0.04043;0.04412;0.04777;0.05151;0.0552;0.058839999999999996;0.06242;0.06596;0.06944;0.07287;0.07625;0.07958;0.08947999999999999;0.08282;0.08277999999999999;0.08274;0.09042;0.09799;0.1055;0.1132;0.125;0.1312;0.1098;0.1408;0.1221;0.1508;0.1323;0.1479;0.1655;0.1701;0.1705;0.2024;0.2191;0.1148;0.1249;0.1474;0.1592;0.1547;0.1665;0.217;0.1977;0.2345;0.2026;0.2308;0.2622;0.2818;0.3204;0.3504;0.2992;0.3194;0.3475;0.3626;0.4947;0.5071;0.6179;0.6485;0.6391;0.6242;0.6789;0.7007;0.784;0.8491;0.6962;0.5774;0.6932;0.8323;0.8874;0.9157;1.161;1.11;1.176;1.088;1.1159999999999999;1.1320000000000001;1.13;1.093;1.078;1.04;1.093;1.266;1.304;1.357;1.3259999999999998;1.432;1.4680000000000002;1.4769999999999999;1.526;1.6469999999999998;1.6469999999999998;1.6440000000000001;1.672;1.514;1.551;1.595;1.6019999999999999;1.6230000000000002;1.632;1.6369999999999998;1.6440000000000001;1.65;1.653;1.655;1.661;1.595;1.6380000000000001;1.676;1.535;1.4409999999999998;1.5190000000000001;1.419;1.4509999999999998;1.505;1.46;1.367;1.245;1.2409999999999999;1.212;1.195;1.169;1.1540000000000001;1.124;1.094;1.091;1.09;1.092;0.8735;1.055;0.9967;1.025;1.0490000000000002;1.0490000000000002;1.051
sau;sulfur_emissions_per_person_kg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2.9999999999999997e-05;4e-05;4e-05;5e-05;5.9999999999999995e-05;7e-05;7e-05;8e-05;9e-05;9e-05;9e-05;9e-05;0.0001;9e-05;0.00013000000000000002;0.00016999999999999999;0.00021;0.00025;0.00029;0.00035;0.00055;0.0007700000000000001;0.00131;0.00119;0.00137;0.0016300000000000002;0.0018100000000000002;0.0019199999999999998;0.00198;0.0021100000000000003;0.00265;0.003;0.00233;0.00172;0.00283;0.00262;0.00234;0.00176;0.00209;0.00203;0.0024100000000000002;0.0027199999999999998;0.0028399999999999996;0.0028;0.0035600000000000002;0.00343;0.00339;0.0032700000000000003;0.00303;0.00299;0.00476;0.0064;0.0048200000000000005;0.0058;0.00788;0.00892;0.07404;0.5902;0.7596;0.6339;0.6596;0.6835;1.103;2.94;8.167;12.03;18.3;21.81;30.17;32.73;33.38;38.69;39.48;35.55;31.75;28.33;23.3;23.33;27.87;28.52;27.86;29.45;27.51;30.37;26.83;32.33;32.01;31.61;43.5;39.58;37.22;36.26;36.72;29.98;30.37;34.53;29.75;33.42;32.49;33.8;30.88;33.76;27.41;29.3;40.21;39.82;35.65;34.42;35.33;30.67;30.26;24.92;21.23;17.96;16.87;13.42;11.05;9.83;9.432
scg;sulfur_emissions_per_person_kg;0.00246;0.0027300000000000002;0.00346;0.00685;0.01018;0.01344;0.016640000000000002;0.019780000000000002;0.02285;0.02588;0.028839999999999998;0.03175;0.03461;0.03742;0.04018;0.04289;0.04556;0.04818;0.05075;0.053279999999999994;0.05577000000000001;0.05822000000000001;0.060629999999999996;0.063;0.06534;0.06763999999999999;0.0699;0.07213;0.07432000000000001;0.07647999999999999;0.07861;0.08071;0.08277000000000001;0.08481;0.08682000000000001;0.08879;0.09075;0.09267;0.09457;0.09644;0.09829;0.1001;0.1019;0.1037;0.1054;0.09901;0.07282000000000001;0.09748;0.1008;0.10400000000000001;0.1277;0.1576;0.1771;0.161;0.1649;0.1897;0.1883;0.2788;0.2758;0.2987;0.2996;0.2858;0.3173;0.3359;0.5382;0.7379;0.9351;1.13;1.3219999999999998;1.5119999999999998;1.699;1.8840000000000001;2.524;1.507;1.808;2.011;2.209;2.378;2.877;3.325;3.898;4.191;4.012;3.722;4.155;4.615;4.8389999999999995;4.644;5.367999999999999;5.797999999999999;5.977;6.337999999999999;4.846;4.167;3.542;2.964;2.154;4.431;6.3420000000000005;7.684;9.006;9.861;8.658;8.329;7.607;8.412;8.895;9.972999999999999;10.45;10.63;11.57;12.21;12.85;13.31;14.8;15.97;15.58;15.94;14.83;15.46;15.85;17.42;18.6;18.16;19.39;19.71;20.66;20.7;20.3;20.7;21.33;21.4;21.27;22.75;23.58;24.58;24.04;24.67;25.48;25.57;25.57;21.84;16.65;18.98;19.84;21.27;19.74;23.66;23.67;6.268;6.292000000000001
sdn;sulfur_emissions_per_person_kg;0.00014;0.00014;0.00028;0.00041;0.00055;0.0006799999999999999;0.00082;0.00095;0.00108;0.00121;0.00134;0.00266;0.0039700000000000004;0.00526;0.00655;0.00783;0.0091;0.01036;0.011609999999999999;0.01286;0.01409;0.015319999999999999;0.01658;0.01784;0.0191;0.02034;0.02157;0.0228;0.02402;0.025230000000000002;0.026430000000000002;0.029830000000000002;0.027710000000000002;0.0278;0.027880000000000002;0.03058;0.03325;0.035910000000000004;0.038669999999999996;0.04285;0.04515;0.03791;0.04875;0.04244;0.05259;0.04627;0.051870000000000006;0.05826;0.06005;0.060379999999999996;0.07191;0.07807;0.04102;0.04477;0.053;0.05739;0.055920000000000004;0.060379999999999996;0.07892;0.07211000000000001;0.08577;0.0743;0.08487;0.09669;0.1042;0.1188;0.1302;0.1115;0.1193;0.1302;0.1362;0.1863;0.1914;0.2338;0.24600000000000002;0.243;0.2379;0.2594;0.2684;0.301;0.3267;0.2685;0.2232;0.2686;0.3233;0.3454;0.3572;0.4538;0.4349;0.4619;0.4282;0.4403;0.4476;0.4477;0.4338;0.4289;0.4143;0.4366;0.5067;0.523;0.5452;0.6742;0.4939;0.6531;0.256;0.444;0.2791;0.3284;0.4343;0.2688;0.08105;0.1247;0.061220000000000004;0.1396;0.5124;2.255;2.81;2.957;2.065;1.859;2.3890000000000002;2.5269999999999997;2.673;2.786;2.698;2.767;3.258;3.38;2.9810000000000003;2.6510000000000002;2.6180000000000003;2.7939999999999996;2.918;2.832;2.523;2.173;2.224;2.571;2.549;2.784;2.533;2.524;2.674;2.445;2.205;2.166;1.7409999999999999;1.68;1.6219999999999999;1.5859999999999999;1.59
sen;sulfur_emissions_per_person_kg;0.00088;0.0008699999999999999;0.00173;0.00257;0.00339;0.00421;0.0050100000000000006;0.00579;0.00657;0.00733;0.00808;0.01592;0.02364;0.031239999999999997;0.03871;0.046060000000000004;0.0533;0.06042;0.06742999999999999;0.07433;0.08113;0.08782999999999999;0.09472;0.1015;0.1082;0.1148;0.1213;0.1277;0.134;0.1402;0.1463;0.1645;0.1523;0.1522;0.1521;0.1662;0.1802;0.1939;0.2081;0.2298;0.2413;0.2019;0.2588;0.2246;0.2774;0.2433;0.2719;0.3044;0.3127;0.3135;0.3722;0.4029;0.2111;0.2297;0.2711;0.2927;0.2844;0.3061;0.39899999999999997;0.3636;0.4312;0.3726;0.4244;0.4822;0.5182;0.5891;0.6442;0.5502;0.5872;0.6389;0.6667;0.9096;0.9324;1.136;1.192;1.175;1.148;1.248;1.288;1.442;1.561;1.28;1.062;1.275;1.53;1.632;1.6840000000000002;2.134;2.041;2.1630000000000003;2.001;2.053;2.082;2.0780000000000003;2.009;1.983;1.911;2.01;2.3280000000000003;2.398;2.495;2.6069999999999998;0.3693;0.5756;0.4014;0.2391;0.08312;0.1078;0.1314;0.1538;0.175;0.1951;0.214;0.2318;3.1689999999999996;4.67;4.372;4.9110000000000005;5.172999999999999;5.018;4.453;4.115;4.194;4.183;4.287;4.228;3.83;4.369;4.044;4.188;4.02;3.623;2.6289999999999996;1.7930000000000001;1.97;1.537;2.2159999999999997;2.378;2.636;2.226;2.32;1.925;2.015;1.864;1.128;2.101;2.029;2.256;2.244;2.235;2.285
sgp;sulfur_emissions_per_person_kg;0.0;0.0069700000000000005;0.0136;0.01993;0.02597;0.03174;0.03726;0.042539999999999994;0.0476;0.05246;0.05712999999999999;0.06134;0.06535;0.06916;0.07278;0.07622999999999999;0.07951;0.08263;0.0856;0.08843;0.09112999999999999;0.09931;0.1069;0.1138;0.1202;0.1402;0.1478;0.1532;0.1643;0.174;0.1768;0.1784;0.1829;0.1917;0.2073;0.2225;0.217;0.231;0.2471;0.2707;0.2834;0.2991;0.3065;0.2886;0.3187;0.3358;0.3446;0.345;0.3848;0.3984;0.4284;0.4637;0.4868;0.4947;0.5028;0.5182;0.6873;0.7125;0.7398;0.7251;0.731;0.7609999999999999;0.8369;0.9231;0.9403;0.9054;1.008;1.068;1.071;1.163;0.8959;0.8907;0.8821;0.9109;0.9412;0.9088;0.8806;0.8909;0.8783;0.8669;0.8357;0.8345;0.7847;0.9417;1.0170000000000001;0.9924;1.001;0.9567;0.8864;0.9347;1.021;1.058;1.02;0.9425;0.8922;0.5366;0.4253;0.4661;0.4761;0.6163;0.6769;0.7638;0.8320000000000001;0.8494;0.8624;0.9141;0.961;1.018;0.4296;0.2705;0.2399;1.319;3.885;4.213;3.4530000000000003;3.5180000000000002;4.506;6.805;10.57;10.2;11.44;15.1;18.32;20.6;24.97;20.05;20.39;26.44;29.31;30.6;29.46;31.97;28.29;24.78;22.48;19.04;19.16;19.25;20.65;20.91;31.31;31.71;31.54;34.12;34.25;32.5;26.8;27.4;25.32;21.11;20.21
sle;sulfur_emissions_per_person_kg;0.00022;0.00022;0.00044;0.00065;0.00086;0.00107;0.00128;0.00148;0.0016699999999999998;0.00187;0.00206;0.00406;0.00602;0.00796;0.009859999999999999;0.011729999999999999;0.013580000000000002;0.015390000000000001;0.01718;0.018930000000000002;0.020669999999999997;0.022369999999999998;0.024130000000000002;0.02586;0.02756;0.02924;0.030889999999999997;0.03252;0.03413;0.035710000000000006;0.03727;0.04191;0.03879;0.03877;0.03875;0.04235;0.04589;0.049389999999999996;0.05301;0.05853;0.06146;0.05143;0.06592;0.057210000000000004;0.07065;0.061970000000000004;0.06925;0.07754;0.07967;0.07986;0.09481;0.1026;0.05376;0.0585;0.06905;0.07455;0.07244;0.07798;0.1016;0.09261;0.1099;0.0949;0.1081;0.1228;0.132;0.1501;0.1641;0.1401;0.1496;0.1627;0.1698;0.2317;0.2375;0.2894;0.3037;0.2993;0.2924;0.318;0.3282;0.3672;0.3977;0.3261;0.2705;0.3247;0.3898;0.4156;0.4289;0.5436;0.5198;0.5509;0.5096;0.5229;0.5304;0.5294;0.5118;0.505;0.4869;0.512;0.5929;0.6109;0.6354;0.247;0.6974;0.5202;0.2435;0.4941;0.409;0.4484;0.4925;0.2391;0.1607;0.1565;0.2263;0.07257999999999999;0.06358;0.05484;0.5252;0.9812;1.423;1.851;1.865;1.615;1.6340000000000001;1.584;1.7069999999999999;1.651;1.796;1.774;1.798;1.829;1.9040000000000001;1.921;1.974;1.8969999999999998;1.936;1.7530000000000001;1.8559999999999999;1.8780000000000001;1.66;1.6159999999999999;1.7590000000000001;1.906;1.817;1.955;2.116;1.835;1.889;1.32;1.268;1.087;1.1179999999999999
slv;sulfur_emissions_per_person_kg;0.1286;0.08434;0.156;0.1381;0.1685;0.1604;0.2172;0.2449;0.2539;0.2362;0.332;0.3222;0.3548;0.3116;0.3928;0.3826;0.3167;0.3945;0.3769;0.4519;0.3961;0.3546;0.4243;0.37;0.4092;0.4055;0.429;0.3711;0.3943;0.3778;0.3364;0.3349;0.363;0.2663;0.3481;0.317;0.2915;0.2441;0.2938;0.2319;0.2501;0.23;0.2587;0.2839;0.2918;0.2914;0.2917;0.29;0.3459;0.3734;0.4023;0.5155;0.5194;0.5796;0.5956;0.6516;0.6349;0.674;0.7267;0.7743;0.7747;0.8992;0.8759;0.7708;0.7472;0.9033;1.071;1.263;1.3769999999999998;1.1320000000000001;1.193;0.972;1.123;1.4169999999999998;1.3769999999999998;1.46;1.5490000000000002;1.676;1.949;2.061;1.76;1.557;1.062;1.264;1.611;1.6640000000000001;1.6769999999999998;2.249;2.184;2.127;2.1919999999999997;2.468;2.255;2.474;2.542;2.6439999999999997;2.957;2.7310000000000003;2.7889999999999997;2.8369999999999997;3.4330000000000003;3.7089999999999996;3.522;3.377;3.341;3.4810000000000003;3.5060000000000002;3.468;3.26;3.24;3.18;2.995;2.875;2.8339999999999996;3.266;2.5780000000000003;2.772;2.6860000000000004;2.597;1.6280000000000001;0.8024;1.9180000000000001;1.7069999999999999;2.3819999999999997;2.49;2.526;2.605;2.8480000000000003;2.741;2.428;2.5869999999999997;2.211;1.729;1.6840000000000002;1.61;1.653;1.693;1.844;1.686;1.554;1.569;1.8840000000000001;2.211;2.535;2.5340000000000003;2.498;2.708;2.9960000000000004;3.62;4.238;4.482
som;sulfur_emissions_per_person_kg;0.0004;0.0004;0.0008;0.00119;0.00157;0.0019399999999999999;0.00232;0.00268;0.0030399999999999997;0.0034;0.00375;0.007390000000000001;0.01098;0.014519999999999998;0.018000000000000002;0.02143;0.02481;0.02815;0.03143;0.03467;0.03787;0.041010000000000005;0.04426;0.04745;0.05061;0.053720000000000004;0.05679;0.059820000000000005;0.0628;0.06575;0.06866;0.07724;0.07153;0.07153;0.07153;0.0782;0.08478;0.09129;0.09802000000000001;0.1083;0.1137;0.09523;0.1221;0.106;0.131;0.1149;0.1285;0.1439;0.1479;0.1483;0.1762;0.1908;0.09999;0.1088;0.1285;0.1388;0.1349;0.1453;0.1894;0.1727;0.2049;0.1771;0.2018;0.2293;0.2465;0.2804;0.3067;0.262;0.2797;0.3044;0.3178;0.4337;0.4447;0.542;0.569;0.561;0.5481;0.5962;0.6155;0.6889;0.7463;0.6121;0.5078;0.6098;0.7324;0.7811;0.8062;1.022;0.9776;1.036;0.9589;0.9841;0.9985;0.997;0.9640000000000001;0.9514;0.9175;0.9651;1.1179999999999999;1.1520000000000001;1.199;1.173;1.268;1.3019999999999998;1.3130000000000002;1.36;1.472;1.476;1.4780000000000002;1.5090000000000001;1.371;1.409;1.436;1.361;1.516;1.619;1.5759999999999998;1.499;1.58;1.506;1.5490000000000002;1.569;1.56;1.651;1.716;1.515;1.446;1.514;1.403;4.407;3.3;2.658;2.0340000000000003;2.301;1.5819999999999999;1.7919999999999998;1.879;1.932;1.909;1.794;1.732;1.794;1.8980000000000001;1.912;1.8769999999999998;1.845;1.798;1.7519999999999998;1.7;1.653;1.607
spm;sulfur_emissions_per_person_kg;0.2949;0.3708;0.4081;0.4647;0.5461;0.5904;0.6235;0.6443;0.6719;0.728;0.762;0.7367;0.7675;0.8677;0.9163;0.9408;1.071;1.1;1.2229999999999999;1.35;1.426;1.4809999999999999;1.765;1.915;1.847;1.8719999999999999;1.8330000000000002;1.9909999999999999;1.936;2.291;2.5580000000000003;2.693;2.995;3.255;3.435;3.458;3.55;4.016;4.574;4.32;4.782;5.1;5.3839999999999995;5.417999999999999;5.0889999999999995;5.643;5.684;5.897;6.39;7.252000000000001;7.645;8.27;8.558;9.97;9.919;11.0;11.49;12.97;11.61;12.72;13.69;13.64;14.66;15.64;14.04;14.64;16.63;18.01;18.73;15.1;17.35;13.56;13.42;17.94;15.88;16.05;17.15;16.98;16.32;17.38;15.33;12.58;10.24;10.86;11.9;12.25;14.12;14.85;12.24;13.73;15.39;17.4;18.47;19.86;19.87;18.8;16.99;19.04;17.9;15.45;16.42;21.48;35.89;27.99;29.99;28.79;27.88;37.79;34.9;24.72;29.68;26.44;21.19;27.45;24.18;18.5;20.64;20.08;4.845;11.98;7.229;9.008;2.181;2.0709999999999997;2.053;2.088;2.039;2.945;3.844;4.735;5.621;6.497999999999999;7.37;8.212;9.052999999999999;9.863999999999999;10.65;11.43;12.19;12.93;13.67;11.95;10.45;9.148;8.006;7.0089999999999995;6.138;5.379;4.716;4.136;3.63
sur;sulfur_emissions_per_person_kg;0.00587;0.0038799999999999998;0.007240000000000001;0.00646;0.007940000000000001;0.00762;0.01039;0.0118;0.012320000000000001;0.01153;0.016319999999999998;0.01594;0.01766;0.015609999999999999;0.019790000000000002;0.01939;0.01615;0.02023;0.019430000000000003;0.02343;0.020640000000000002;0.018680000000000002;0.02259;0.0199;0.02224;0.02225;0.02377;0.02076;0.02226;0.021519999999999997;0.01933;0.0194;0.02121;0.01568;0.020669999999999997;0.018969999999999997;0.017580000000000002;0.014830000000000001;0.01798;0.01429;0.01553;0.01438;0.016280000000000003;0.01799;0.018609999999999998;0.0187;0.01884;0.01884;0.022609999999999998;0.02456;0.02661;0.0346;0.0354;0.0401;0.04187;0.04646;0.04595;0.04955;0.05425;0.058660000000000004;0.05961;0.07025;0.06952;0.06212;0.061189999999999994;0.07512;0.09042;0.1084;0.12;0.1002;0.1073;0.08845;0.1042;0.1329;0.1316;0.142;0.1533;0.1675;0.1996;0.2129;0.1847;0.1648;0.1127;0.1351;0.1737;0.1809;0.1837;0.2483;0.243;0.2385;0.2476;0.2807;0.2599;0.2855;0.2971;0.3111;0.3502;0.3256;0.3365;0.3463;0.4397;0.4752;0.6774;0.8059999999999999;0.415;0.4265;0.4366;0.4455;0.4528;0.4584;0.4634;0.4676;0.4705;0.4728;0.4748;0.4785;0.4829;0.4877;0.494;0.5014;0.5106;0.5203;0.5299;0.5421;0.5613;0.6045;0.1221;0.1157;0.1076;0.1173;0.1281;0.1354;0.8809;0.8262;1.633;2.502;4.0360000000000005;4.3469999999999995;5.434;5.337999999999999;6.767;6.625;6.68;6.82;6.497000000000001;5.69;5.518;5.68;5.74;5.803;5.222
svk;sulfur_emissions_per_person_kg;0.2295;0.2563;0.3268;0.3554;0.4055;0.465;0.5341;0.5823;0.6654;0.6507;0.6993;0.7344;0.8241;0.9123;0.9963;1.0759999999999998;1.111;1.213;1.3030000000000002;1.3969999999999998;1.494;1.743;1.869;1.9669999999999999;2.0580000000000003;2.089;2.2030000000000003;2.162;2.347;2.484;2.8;2.926;3.065;3.364;3.4419999999999997;3.56;3.627;3.654;4.013;4.355;4.504;4.7330000000000005;4.708;5.032;5.242999999999999;5.5760000000000005;5.859;6.244;6.827999999999999;7.272;7.933;8.008;7.8;8.13;8.463;8.568;9.207;10.11;10.44;10.72;10.58;11.28;12.29;13.31;11.49;10.54;11.12;10.43;9.33;12.13;13.79;14.28;12.9;12.11;15.42;14.34;14.37;15.56;16.91;18.89;16.52;15.41;13.49;12.5;12.55;12.67;13.43;15.44;14.29;17.28;19.64;19.65;21.01;23.48;22.56;12.62;15.96;18.52;19.93;22.58;23.45;25.4;26.7;27.09;28.63;29.4;31.94;33.21;35.96;33.84;35.76;38.51;41.47;44.13;46.12;45.15;48.29;50.07;55.88;63.59;69.46;72.6;73.5;71.19;72.58;75.98;76.82;78.7;78.73;78.51;78.53;63.92;56.88;63.3;68.06;59.58;58.39;59.05;56.38;54.63;51.5;42.13;35.83;30.52;22.36;22.29;21.12;18.76;16.6;15.85;11.48
svn;sulfur_emissions_per_person_kg;0.00687;0.00763;0.00966;0.01913;0.02841;0.0375;0.04643;0.05517999999999999;0.06377000000000001;0.0722;0.08048;0.0886;0.09658;0.1044;0.1121;0.1197;0.1271;0.1344;0.1416;0.1487;0.1556;0.1625;0.1692;0.1758;0.1823;0.1887;0.195;0.2013;0.2074;0.2134;0.2193;0.2252;0.231;0.2366;0.2422;0.2478;0.2532;0.2586;0.2639;0.2691;0.2742;0.2793;0.2843;0.2893;0.2942;0.2763;0.2032;0.272;0.2812;0.2903;0.3562;0.4396;0.4942;0.4491;0.4602;0.5294;0.5253;0.7779;0.7695;0.8335;0.8361;0.7974;0.8855;0.9372;1.5019999999999998;2.059;2.609;3.1519999999999997;3.6889999999999996;4.218;4.742;5.257999999999999;7.042000000000001;4.206;5.044;5.611000000000001;6.164;6.6339999999999995;8.027999999999999;9.279;10.88;11.69;11.2;10.39;11.59;12.88;13.5;12.96;14.98;16.18;16.68;17.68;13.52;11.63;9.884;8.272;6.011;12.36;17.7;21.44;25.13;27.59;24.37;23.62;21.7;24.21;25.7;28.92;30.43;31.11;33.96;35.87;37.86;39.28;43.79;47.27;46.25;47.27;44.04;46.04;47.33;52.17;55.93;54.8;58.73;59.98;62.96;63.16;61.98;63.17;63.83;69.05;68.77;72.93;65.91;62.95;63.92;57.04;53.52;53.38;49.22;45.01;46.52;45.75;44.23;31.21;27.9;29.33;30.58;25.88;23.87
swe;sulfur_emissions_per_person_kg;0.1422;0.1765;0.1986;0.2305;0.2847;0.3315;0.4659;0.5837;0.5285;0.6613;0.6655;0.809;0.8334;0.8379;0.8755;0.9042;0.927;0.8958;1.018;0.9529;1.133;1.197;1.351;1.351;1.436;1.649;1.7309999999999999;1.797;1.561;1.5630000000000002;1.903;1.871;2.1;2.145;2.33;2.487;2.463;2.531;2.8369999999999997;3.278;3.3369999999999997;3.577;3.638;3.6919999999999997;4.215;4.245;4.331;4.753;4.956;6.221;6.235;5.85;6.107;6.791;7.281000000000001;7.235;8.199;9.47;10.11;9.379;9.758;9.363999999999999;10.34;11.7;11.0;11.12;12.08;5.212999999999999;6.239;6.196000000000001;8.966000000000001;5.072;8.77;11.25;13.72;12.63;11.48;16.68;15.0;18.82;18.61;18.04;18.24;19.25;20.43;21.06;22.64;25.03;22.28;26.43;17.03;17.24;18.44;25.09;23.36;11.07;34.0;47.27;53.47;44.6;29.29;36.24;36.42;33.6;34.58;40.67;39.75;44.83;40.03;43.61;49.11;49.31;50.72;52.17;58.03;55.94;50.84;54.42;60.37;59.2;57.82;52.26;44.82;41.5;43.8;42.11;41.05;36.62;32.54;30.21;29.54;25.9;22.28;18.31;17.74;15.92;16.22;13.54;13.22;9.383;6.162000000000001;5.711;5.332999999999999;4.96;4.926;4.337;4.555;4.271;4.1;3.3110000000000004;3.082
swz;sulfur_emissions_per_person_kg;0.0;0.0;1e-05;1e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;4e-05;4e-05;9e-05;0.00013000000000000002;0.00016999999999999999;0.00021;0.00026000000000000003;0.0003;0.00033999999999999997;0.00039;0.00043;0.00047000000000000004;0.0005099999999999999;0.00056;0.0006;0.00065;0.0006900000000000001;0.00074;0.00078;0.0008300000000000001;0.0008699999999999999;0.0009199999999999999;0.0010400000000000001;0.0009699999999999999;0.0009699999999999999;0.00098;0.00108;0.00118;0.0012699999999999999;0.0013800000000000002;0.0015300000000000001;0.00162;0.0013599999999999999;0.00176;0.0015400000000000001;0.0019100000000000002;0.0016899999999999999;0.0018899999999999998;0.00214;0.00221;0.00223;0.00266;0.0029;0.0015300000000000001;0.0016699999999999998;0.00199;0.0038299999999999996;0.00554;0.0071400000000000005;0.00863;0.010029999999999999;0.011340000000000001;0.01257;0.0141;0.015609999999999999;0.01712;0.018609999999999998;0.0201;0.021580000000000002;0.02304;0.0245;0.02595;0.027389999999999998;0.028189999999999996;0.02895;0.02968;0.030369999999999998;0.031030000000000002;0.03166;0.03227;0.03285;0.03341;0.03394;0.034460000000000005;0.03495;0.03543;0.03589;0.03633;0.036719999999999996;0.0371;0.03746;0.03781;0.03815;0.03847;0.03879;0.0391;0.039389999999999994;0.03968;0.0363;0.033569999999999996;0.03132;0.031939999999999996;0.031239999999999997;0.03055;0.02986;0.02918;0.02851;0.027839999999999997;0.027180000000000003;0.026539999999999998;0.0518;0.3033;0.024659999999999998;0.04811;0.07038;0.09147999999999999;0.6689;1.652;1.8219999999999998;2.168;2.314;2.7060000000000004;2.865;2.66;2.536;2.063;2.18;1.992;1.936;1.9480000000000002;1.8769999999999998;2.059;1.9480000000000002;1.916;1.804;1.841;1.7930000000000001;2.0180000000000002;1.9780000000000002;2.454;2.533;2.5;2.492;2.292;2.351;2.48;2.344;2.292;2.26;2.458;2.387;2.36
syr;sulfur_emissions_per_person_kg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2e-05;2.9999999999999997e-05;4e-05;4e-05;5e-05;5e-05;5.9999999999999995e-05;7e-05;7e-05;7e-05;8e-05;8e-05;8e-05;8e-05;0.00011;0.00014;0.00016999999999999999;0.0002;0.00022999999999999998;0.00028;0.00043;0.00061;0.00103;0.0009400000000000001;0.00108;0.00128;0.0014199999999999998;0.00151;0.00155;0.00165;0.00206;0.00234;0.0018;0.00132;0.00215;0.00198;0.00175;0.00131;0.0015400000000000001;0.00149;0.00176;0.00197;0.0020399999999999997;0.002;0.00253;0.00243;0.00238;0.00229;0.0021100000000000003;0.00207;0.00328;0.00439;0.00329;0.00394;0.00533;0.006;0.00746;0.0072900000000000005;0.00563;0.00551;0.00457;0.0035600000000000002;0.00463;0.00488;0.00554;0.00647;0.00689;0.007540000000000001;0.01196;0.03945;0.02511;0.023030000000000002;0.011000000000000001;0.04556;0.04815;0.04811;0.03279;2.199;4.902;4.843;4.439;4.709;4.914;4.393;4.178;4.216;4.103;4.271;4.346;5.059;3.795;3.841;3.237;3.214;4.256;7.057;6.096;9.602;12.2;16.74;14.37;13.25;14.42;12.47;13.69;12.74;13.32;12.22;10.41;10.88;10.44;10.8;11.48;12.29;15.07;17.24;18.27;20.2;20.83
