geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
hrv;cervical_cancer_deaths_per_100000_women;8.7;8.44;8.29;8.07;7.7;7.31;7.29;6.99;6.56;6.22;5.78;5.38;5.28;5.13;5.07;5.14;5.0;5.04;5.11;5.08;5.03;5.1;5.1;5.08;5.02;4.84;4.75
hti;cervical_cancer_deaths_per_100000_women;44.89;44.15;43.13;42.94;42.9;41.69;40.45;39.2;38.16;37.71;36.74;36.07;35.15;34.69;34.2;33.79;33.37;32.86;32.38;31.92;31.58;31.29;30.91;30.44;30.02;29.68;29.42
hun;cervical_cancer_deaths_per_100000_women;9.7;9.63;9.55;9.42;9.23;9.01;8.95;8.7;8.35;8.24;8.06;7.97;7.75;7.51;7.46;7.4;7.32;7.2;7.04;6.87;6.67;6.51;6.4;6.27;6.23;6.2;6.13
idn;cervical_cancer_deaths_per_100000_women;11.05;10.9;10.8;10.88;10.81;10.83;10.89;10.91;10.95;11.26;11.45;11.51;11.49;11.47;11.4;11.29;11.2;10.98;10.94;10.81;10.64;10.54;10.3;10.11;9.94;9.73;9.54
ind;cervical_cancer_deaths_per_100000_women;11.55;11.39;11.27;11.05;10.89;10.71;10.61;10.52;10.35;10.12;9.9;9.65;9.42;9.2;9.03;8.93;8.63;8.41;8.22;8.04;7.9;7.77;7.59;7.54;7.52;7.44;7.27
irl;cervical_cancer_deaths_per_100000_women;4.51;4.5;4.58;4.57;4.58;4.58;4.61;4.6;4.57;4.52;4.48;4.34;4.2;4.13;4.13;4.09;4.12;4.07;4.1;4.13;3.98;3.88;3.76;3.56;3.44;3.37;3.31
irn;cervical_cancer_deaths_per_100000_women;2.42;2.4;2.34;2.3;2.26;2.23;2.19;2.17;2.15;2.16;2.17;2.17;2.16;2.18;2.26;2.26;2.25;2.2;2.16;2.12;2.07;2.02;1.98;1.91;1.85;1.76;1.71
irq;cervical_cancer_deaths_per_100000_women;2.41;2.43;2.43;2.44;2.42;2.43;2.47;2.48;2.42;2.34;2.3;2.21;2.2;2.18;2.15;2.15;2.14;2.13;2.2;2.07;2.03;1.94;1.91;1.87;1.83;1.79;1.75
isl;cervical_cancer_deaths_per_100000_women;4.24;4.25;4.07;3.91;3.91;3.83;3.88;3.77;3.67;3.47;3.34;3.23;3.27;3.18;2.95;2.76;2.63;2.53;2.58;2.54;2.61;2.57;2.41;2.35;2.29;2.25;2.15
isr;cervical_cancer_deaths_per_100000_women;4.42;4.4;4.4;4.4;4.36;4.08;4.11;3.96;3.9;3.78;3.72;3.68;3.65;3.59;3.45;3.38;3.36;3.35;3.3;3.2;3.09;3.03;2.91;2.93;2.96;2.91;2.88
ita;cervical_cancer_deaths_per_100000_women;4.19;4.06;4.01;3.93;3.8;3.72;3.68;3.59;3.54;3.4;3.27;3.15;3.04;2.99;2.84;2.77;2.69;2.65;2.58;2.55;2.55;2.55;2.54;2.46;2.43;2.41;2.38
jam;cervical_cancer_deaths_per_100000_women;20.97;20.75;20.7;20.71;20.76;20.85;20.91;20.89;20.67;20.28;20.24;20.17;19.49;19.04;18.27;17.6;17.34;17.48;17.62;17.74;17.65;17.63;17.5;17.39;17.26;17.14;17.02
jor;cervical_cancer_deaths_per_100000_women;3.41;3.3;3.11;3.11;3.01;2.98;3.0;2.94;2.9;2.88;2.87;2.85;2.84;2.85;2.89;2.88;2.83;2.67;2.52;2.43;2.35;2.27;2.23;2.17;2.13;2.1;2.07
jpn;cervical_cancer_deaths_per_100000_women;4.08;3.95;3.84;3.72;3.62;3.55;3.5;3.45;3.4;3.37;3.32;3.25;3.21;3.17;3.15;3.13;3.1;3.06;3.03;2.99;2.97;2.92;2.89;2.83;2.73;2.68;2.63
kaz;cervical_cancer_deaths_per_100000_women;9.47;7.88;9.27;9.81;10.54;10.92;11.22;11.2;11.21;11.25;11.26;11.22;11.23;11.47;12.08;12.39;12.56;12.36;11.94;11.57;10.97;10.4;9.73;8.66;8.03;7.69;7.7
ken;cervical_cancer_deaths_per_100000_women;19.84;19.94;20.3;20.44;20.78;20.72;20.29;20.59;20.44;19.82;19.62;18.75;19.97;19.61;18.93;18.12;17.35;16.96;16.68;16.32;16.07;15.91;15.64;15.42;15.22;15.02;14.91
kgz;cervical_cancer_deaths_per_100000_women;10.82;11.13;11.16;11.38;11.96;11.99;11.79;11.21;10.88;10.68;10.17;9.87;10.18;10.5;10.92;10.84;11.09;11.23;11.1;10.66;10.32;10.1;9.92;9.63;9.39;9.39;9.1
khm;cervical_cancer_deaths_per_100000_women;20.51;20.26;20.08;20.18;20.29;20.17;19.99;19.7;19.49;19.44;19.35;19.12;18.87;18.54;18.2;17.74;17.27;16.83;16.41;16.1;15.89;15.59;15.26;14.96;14.69;14.45;14.19
kir;cervical_cancer_deaths_per_100000_women;8.91;8.92;8.81;8.9;8.77;8.78;8.64;8.52;8.4;8.38;8.2;8.11;8.01;7.89;7.81;7.7;7.64;7.59;7.53;7.49;7.45;7.39;7.32;7.26;7.2;7.13;7.06
kor;cervical_cancer_deaths_per_100000_women;6.41;6.26;6.16;6.12;6.18;6.31;6.32;6.26;6.15;6.06;5.93;5.76;5.6;5.4;5.15;4.87;4.63;4.39;4.2;4.02;3.85;3.67;3.55;3.47;3.44;3.42;3.41
kwt;cervical_cancer_deaths_per_100000_women;3.44;3.04;2.85;3.06;3.11;3.04;3.07;3.17;2.98;2.97;2.96;2.91;3.01;3.15;3.25;3.31;3.32;3.31;3.3;3.14;2.84;2.61;2.35;2.09;2.06;2.1;2.13
lao;cervical_cancer_deaths_per_100000_women;20.97;20.74;20.53;20.35;20.15;19.94;19.73;19.53;19.21;19.22;19.06;19.07;18.54;18.09;17.67;17.41;16.99;16.55;16.27;15.82;15.4;14.89;14.55;14.22;13.9;13.59;13.3
lbn;cervical_cancer_deaths_per_100000_women;4.22;4.07;4.0;3.95;3.77;3.69;3.49;3.32;3.17;3.02;3.01;2.94;2.87;2.83;2.74;2.65;2.58;2.52;2.39;2.26;2.14;2.08;2.01;1.97;1.94;1.92;1.89
lbr;cervical_cancer_deaths_per_100000_women;20.76;20.91;20.97;20.73;21.23;21.35;22.13;22.12;21.95;21.57;21.68;21.33;21.71;21.31;21.41;21.38;21.5;21.81;21.89;21.94;21.93;21.84;21.74;21.69;21.55;21.44;21.31
lby;cervical_cancer_deaths_per_100000_women;5.9;5.85;5.79;5.75;5.69;5.65;5.56;5.56;5.55;5.54;5.53;5.45;5.38;5.28;5.18;5.04;4.89;4.84;4.74;4.61;4.5;4.5;4.42;4.38;4.36;4.35;4.33
lca;cervical_cancer_deaths_per_100000_women;18.8;20.57;20.57;20.69;19.74;18.72;18.86;18.55;19.61;19.39;18.9;18.27;17.92;17.45;16.28;16.47;15.49;14.24;12.93;13.05;11.73;10.66;11.47;11.66;11.61;11.57;11.49
