geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
ind;breast_cancer_number_of_female_deaths;26323.55;27139.86;28050.89;28765.46;29675.58;30590.14;31691.01;32862.04;33829.87;34805.51;35869.05;36700.96;37525.14;38434.44;39610.87;40958.67;42204.15;43703.74;45256.13;46991.14;48909.71;50629.27;52163.73;54367.21;56856.31;59139.66;60462.36
irl;breast_cancer_number_of_female_deaths;637.2;641.83;654.19;651.97;650.23;650.14;640.37;643.2;646.65;662.14;668.45;659.17;640.31;645.98;656.79;666.34;662.12;651.33;677.61;682.42;669.98;683.7;689.86;689.07;687.46;697.67;707.6
irn;breast_cancer_number_of_female_deaths;793.28;859.58;914.3;979.12;1044.58;1112.36;1182.05;1259.1;1333.42;1417.32;1504.34;1567.32;1628.2;1681.74;1740.02;1821.59;1913.04;2024.37;2153.69;2283.26;2418.37;2532.18;2673.29;2804.89;2938.01;3012.08;3082.8
irq;breast_cancer_number_of_female_deaths;1103.08;1155.12;1211.81;1273.74;1328.65;1408.92;1496.42;1569.1;1601.83;1648.47;1736.2;1770.13;1869.0;1959.83;2010.5;2038.13;2058.31;2069.87;2097.75;2105.78;2154.99;2227.78;2268.44;2335.16;2423.99;2523.0;2623.28
isl;breast_cancer_number_of_female_deaths;28.99;29.61;30.35;31.3;32.2;32.77;32.46;33.16;33.07;32.68;32.81;33.13;33.86;34.07;34.38;34.73;34.92;35.38;35.31;35.38;36.0;37.35;38.38;40.28;42.07;43.96;44.96
isr;breast_cancer_number_of_female_deaths;723.55;772.72;821.35;864.63;912.63;970.1;995.89;1004.18;1014.29;1033.66;1042.09;1044.67;1045.93;1046.58;1047.47;1061.26;1064.4;1068.39;1073.72;1074.8;1074.01;1081.29;1061.07;1075.13;1095.06;1121.31;1146.01
ita;breast_cancer_number_of_female_deaths;10382.46;10554.55;10676.33;10880.55;11042.87;11153.85;11332.99;11433.01;11587.75;11646.51;11693.54;11701.83;11757.43;12033.74;11886.25;12098.4;12402.41;12568.5;12672.98;12798.44;12704.54;12727.59;12810.07;12769.47;12889.23;13011.0;13128.68
jam;breast_cancer_number_of_female_deaths;193.29;196.47;202.92;210.1;218.88;229.6;242.45;255.6;265.23;270.59;283.37;293.03;296.07;304.24;310.03;314.79;318.4;329.54;340.58;350.76;357.58;362.28;370.52;378.67;386.52;394.5;402.71
jor;breast_cancer_number_of_female_deaths;148.09;156.87;162.16;177.9;188.64;203.76;217.27;223.95;231.41;240.27;249.46;258.76;268.04;282.09;300.98;320.68;331.8;336.79;343.45;350.64;361.77;376.38;393.3;413.11;434.41;456.52;473.81
jpn;breast_cancer_number_of_female_deaths;6652.36;6886.17;7145.78;7430.05;7706.6;8057.95;8362.05;8715.74;9063.32;9412.96;9662.41;9932.45;10151.02;10434.94;10785.17;11105.53;11338.07;11513.93;11683.34;11774.67;11915.53;11916.79;12036.72;12054.27;11672.79;11586.66;11532.92
kaz;breast_cancer_number_of_female_deaths;1048.24;1036.11;996.07;1133.07;1233.63;1311.02;1371.2;1400.51;1406.59;1424.56;1436.96;1439.15;1448.87;1463.55;1518.35;1577.88;1606.38;1584.37;1544.02;1510.79;1488.68;1470.71;1453.56;1400.38;1345.58;1326.4;1352.02
ken;breast_cancer_number_of_female_deaths;400.27;424.4;457.17;486.83;523.01;552.94;573.52;613.8;642.95;645.19;671.86;647.6;634.13;617.37;606.79;600.11;595.13;609.02;628.22;647.47;674.39;707.68;737.97;771.79;809.02;845.34;887.73
kgz;breast_cancer_number_of_female_deaths;209.16;214.4;224.63;232.91;253.21;254.19;245.59;237.86;229.97;231.97;225.69;225.43;230.78;239.44;243.66;247.66;254.1;254.18;248.7;242.84;236.55;240.62;237.96;235.18;238.69;243.06;247.51
khm;breast_cancer_number_of_female_deaths;466.05;481.52;500.07;528.48;560.08;588.79;613.9;637.36;668.95;704.99;742.67;777.86;813.43;846.1;877.74;902.43;918.66;935.67;957.48;986.05;1022.88;1045.89;1070.58;1096.04;1124.8;1156.76;1183.91
kir;breast_cancer_number_of_female_deaths;3.72;3.83;3.89;4.03;4.1;4.27;4.39;4.5;4.65;4.89;5.05;5.19;5.37;5.57;5.81;6.02;6.31;6.59;6.87;7.16;7.52;7.81;8.12;8.44;8.76;9.05;9.35
kor;breast_cancer_number_of_female_deaths;1339.57;1360.8;1393.65;1436.82;1477.04;1519.32;1566.76;1623.34;1692.85;1775.64;1855.08;1951.9;2041.67;2113.85;2192.51;2251.39;2302.81;2361.44;2445.83;2520.91;2581.18;2603.56;2651.65;2709.99;2765.33;2831.88;2892.46
