geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
gum;lung_cancer_number_of_male_deaths;22.31;22.96;23.46;23.98;24.4;25.04;25.11;24.64;25.21;25.35;24.87;25.31;26.83;28.38;30.09;31.12;32.55;34.2;35.68;37.36;38.85;40.12;41.61;43.05;44.61;46.21;47.64
guy;lung_cancer_number_of_male_deaths;18.33;17.98;18.06;18.5;18.6;18.22;19.03;19.79;20.55;20.99;21.78;20.68;20.37;21.05;21.3;22.24;22.02;21.96;22.17;23.01;23.41;23.45;23.48;24.29;24.85;25.48;25.46
hnd;lung_cancer_number_of_male_deaths;96.52;102.79;108.14;113.42;119.13;124.95;128.81;132.92;137.65;142.59;147.75;153.89;160.58;168.03;175.55;183.19;187.83;192.54;197.97;203.96;210.3;216.91;224.28;231.83;240.53;249.86;259.12
hrv;lung_cancer_number_of_male_deaths;2142.94;2145.33;2152.34;2162.94;2185.21;2218.8;2263.31;2299.19;2318.69;2331.2;2362.87;2335.95;2302.69;2279.5;2280.53;2286.95;2278.89;2259.41;2243.2;2217.35;2187.16;2163.03;2126.85;2089.91;2059.14;2035.55;2034.18
hti;lung_cancer_number_of_male_deaths;416.68;418.84;420.33;425.88;424.61;433.19;430.05;431.99;432.5;434.32;437.1;438.9;441.33;448.41;454.27;462.86;474.54;485.33;498.42;512.16;527.22;542.72;559.14;575.96;593.03;612.32;634.42
hun;lung_cancer_number_of_male_deaths;5358.71;5566.32;5734.27;5869.54;5905.28;5927.29;5997.73;5998.25;5979.79;5951.77;5950.58;5943.18;5934.04;6003.19;6050.82;6037.32;6064.11;6096.79;6075.96;6027.1;5932.15;5786.68;5670.83;5523.23;5457.95;5395.53;5341.61
idn;lung_cancer_number_of_male_deaths;5542.07;5770.36;6054.69;6284.77;6535.9;6747.29;6893.26;7048.67;7259.96;7191.88;7138.06;7185.08;7339.32;7517.75;7723.31;8049.1;8375.87;8427.69;8610.76;8814.53;9074.14;9423.74;9397.78;9353.5;9265.59;9610.11;9925.35
ind;lung_cancer_number_of_male_deaths;21004.85;21628.48;22160.93;22702.23;23254.24;23785.88;24473.71;25303.64;25894.52;26544.59;27209.02;28169.88;29232.26;30334.24;31604.73;33264.92;34203.51;35385.25;36569.65;38202.66;39875.25;41587.7;43395.81;45181.14;46746.16;48537.1;50410.18
irl;lung_cancer_number_of_male_deaths;1054.77;1070.35;1074.18;1079.52;1065.94;1069.73;1066.25;1064.78;1079.91;1077.84;1081.04;1067.98;1062.98;1045.03;1037.15;1027.72;1035.0;1054.21;1069.48;1101.95;1083.65;1091.54;1079.72;1079.25;1084.56;1108.89;1132.37
irn;lung_cancer_number_of_male_deaths;1730.59;1825.14;1899.5;1978.06;2058.13;2139.7;2226.76;2258.63;2353.92;2430.46;2562.93;2689.8;2788.86;2887.29;3001.18;3115.2;3270.65;3459.14;3653.64;3864.16;4086.74;4225.27;4396.63;4579.32;4725.57;4847.39;5092.55
irq;lung_cancer_number_of_male_deaths;611.98;635.57;661.18;688.96;719.37;754.54;784.2;832.73;849.13;885.7;944.98;955.21;1020.07;1064.88;1109.53;1144.76;1185.53;1225.59;1302.25;1312.48;1368.96;1377.52;1399.03;1422.86;1455.66;1494.29;1539.24
isl;lung_cancer_number_of_male_deaths;51.38;52.06;51.4;52.48;53.14;54.95;57.02;58.29;57.7;57.69;58.14;57.53;57.57;58.48;59.15;60.82;61.73;62.73;62.55;63.56;64.0;64.4;65.38;66.48;67.17;67.79;71.23
isr;lung_cancer_number_of_male_deaths;748.27;788.95;837.24;884.58;924.95;965.64;979.1;1004.07;1033.69;1055.9;1081.83;1100.41;1123.42;1142.75;1168.18;1193.99;1226.68;1238.76;1253.45;1265.2;1298.65;1307.95;1317.34;1353.14;1380.2;1401.6;1430.69
ita;lung_cancer_number_of_male_deaths;27221.41;27505.16;27699.49;28129.34;28449.72;28369.67;28579.22;28297.94;28408.91;28283.0;27931.19;27284.99;27102.78;27560.84;26512.27;26362.06;26640.47;26623.91;26559.52;26899.04;26820.62;26612.27;26427.15;25789.76;25997.66;26268.75;26576.96
